아주동 ( 경남 거제시 아주동 산164-1 거제시 옥포 유해대기측정소 ),,,,,,,,,,,,
2024-03-11:04,좋음,19,좋음,11,보통,0.0490,좋음,0.0035,좋음,0.31,좋음,0.0025
2024-03-11:03,좋음,18,좋음,12,보통,0.0520,좋음,0.0044,좋음,0.32,좋음,0.0027
2024-03-11:02,좋음,17,좋음,12,보통,0.0520,좋음,0.0045,좋음,0.33,좋음,0.0027
2024-03-11:01,좋음,19,좋음,13,보통,0.0510,좋음,0.0050,좋음,0.33,좋음,0.0026
2024-03-10:24,좋음,22,좋음,14,보통,0.0510,좋음,0.0062,좋음,0.31,좋음,0.0025
2024-03-10:23,좋음,22,좋음,14,보통,0.0600,좋음,0.0061,좋음,0.31,좋음,0.0026
2024-03-10:22,좋음,22,좋음,13,보통,0.0600,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-10:21,좋음,23,좋음,14,보통,0.0620,좋음,0.0056,좋음,0.30,좋음,0.0027
2024-03-10:20,좋음,22,좋음,13,보통,0.0640,좋음,0.0052,좋음,0.31,좋음,0.0027
2024-03-10:19,좋음,20,좋음,13,보통,0.0620,좋음,0.0054,좋음,0.30,좋음,0.0027
2024-03-10:18,좋음,18,좋음,11,보통,0.0590,좋음,0.0053,좋음,0.32,좋음,0.0027
2024-03-10:17,좋음,20,좋음,12,보통,0.0610,좋음,0.0053,좋음,0.29,좋음,0.0026
2024-03-10:16,좋음,24,좋음,14,보통,0.0600,좋음,0.0052,좋음,0.29,좋음,0.0027
2024-03-10:15,좋음,26,보통,16,보통,0.0610,좋음,0.0061,좋음,0.32,좋음,0.0029
2024-03-10:14,좋음,27,보통,19,보통,0.0560,좋음,0.0081,좋음,0.32,좋음,0.0029
2024-03-10:13,보통,31,보통,22,보통,0.0370,좋음,0.0239,좋음,0.32,좋음,0.0034
2024-03-10:12,보통,34,보통,22,보통,0.0440,좋음,0.0144,좋음,0.33,좋음,0.0034
2024-03-10:11,보통,35,보통,22,보통,0.0420,좋음,0.0164,좋음,0.39,좋음,0.0035
2024-03-10:10,보통,31,보통,22,보통,0.0420,좋음,0.0155,좋음,0.40,좋음,0.0033
2024-03-10:09,좋음,28,보통,20,보통,0.0400,좋음,0.0143,좋음,0.42,좋음,0.0031
2024-03-10:08,좋음,26,보통,17,보통,0.0390,좋음,0.0065,좋음,0.38,좋음,0.0028
2024-03-10:07,좋음,26,보통,18,보통,0.0410,좋음,0.0058,좋음,0.35,좋음,0.0028
2024-03-10:06,좋음,26,보통,17,보통,0.0390,좋음,0.0065,좋음,0.34,좋음,0.0027
2024-03-10:05,좋음,24,좋음,15,보통,0.0340,좋음,0.0097,좋음,0.33,좋음,0.0026
2024-03-10:04,좋음,22,좋음,13,보통,0.0380,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-10:03,좋음,23,좋음,11,보통,0.0430,좋음,0.0034,좋음,0.32,좋음,0.0028
2024-03-10:02,좋음,24,좋음,10,보통,0.0420,좋음,0.0033,좋음,0.31,좋음,0.0027
2024-03-10:01,좋음,23,좋음,12,보통,0.0430,좋음,0.0037,좋음,0.32,좋음,0.0027
2024-03-09:24,좋음,21,좋음,12,보통,0.0450,좋음,0.0039,좋음,0.33,좋음,0.0027
2024-03-09:23,좋음,23,좋음,13,보통,0.0420,좋음,0.0050,좋음,0.34,좋음,0.0027
2024-03-09:22,좋음,24,좋음,14,보통,0.0450,좋음,0.0047,좋음,0.31,좋음,0.0026
2024-03-09:21,좋음,26,좋음,14,보통,0.0470,좋음,0.0054,좋음,0.32,좋음,0.0027
2024-03-09:20,좋음,27,보통,16,보통,0.0510,좋음,0.0069,좋음,0.32,좋음,0.0028
2024-03-09:19,좋음,27,보통,17,보통,0.0560,좋음,0.0052,좋음,0.32,좋음,0.0028
2024-03-09:18,좋음,27,보통,19,보통,0.0590,좋음,0.0047,좋음,0.31,좋음,0.0027
2024-03-09:17,좋음,25,보통,18,보통,0.0570,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-09:16,좋음,24,보통,17,보통,0.0530,좋음,0.0057,좋음,0.32,좋음,0.0027
2024-03-09:15,좋음,26,보통,17,보통,0.0520,좋음,0.0057,좋음,0.31,좋음,0.0030
2024-03-09:14,좋음,29,보통,17,보통,0.0510,좋음,0.0060,좋음,0.32,좋음,0.0029
2024-03-09:13,보통,31,보통,20,보통,0.0500,좋음,0.0066,좋음,0.34,좋음,0.0029
2024-03-09:12,보통,33,보통,19,보통,0.0490,좋음,0.0059,좋음,0.35,좋음,0.0029
2024-03-09:11,보통,31,보통,19,보통,0.0460,좋음,0.0065,좋음,0.35,좋음,0.0029
2024-03-09:10,좋음,28,보통,18,보통,0.0450,좋음,0.0062,좋음,0.35,좋음,0.0029
2024-03-09:09,좋음,27,좋음,15,보통,0.0450,좋음,0.0062,좋음,0.33,좋음,0.0028
2024-03-09:08,좋음,25,좋음,13,보통,0.0440,좋음,0.0057,좋음,0.33,좋음,0.0028
2024-03-09:07,좋음,22,좋음,12,보통,0.0450,좋음,0.0056,좋음,0.32,좋음,0.0027
2024-03-09:06,좋음,20,좋음,11,보통,0.0460,좋음,0.0039,좋음,0.32,좋음,0.0026
2024-03-09:05,좋음,21,좋음,10,보통,0.0470,좋음,0.0031,좋음,0.28,좋음,0.0026
2024-03-09:04,좋음,20,좋음,8,보통,0.0470,좋음,0.0038,좋음,0.29,좋음,0.0025
2024-03-09:03,좋음,20,좋음,8,보통,0.0480,좋음,0.0035,좋음,0.29,좋음,0.0024
2024-03-09:02,좋음,20,좋음,7,보통,0.0490,좋음,0.0034,좋음,0.29,좋음,0.0024
2024-03-09:01,좋음,22,좋음,10,보통,0.0490,좋음,0.0042,좋음,0.29,좋음,0.0025
2024-03-08:24,좋음,24,좋음,12,보통,0.0500,좋음,0.0044,좋음,0.29,좋음,0.0026
2024-03-08:23,좋음,28,좋음,13,보통,0.0500,좋음,0.0049,좋음,0.30,좋음,0.0026
2024-03-08:22,좋음,30,좋음,14,보통,0.0520,좋음,0.0047,좋음,0.29,좋음,0.0028
2024-03-08:21,보통,32,좋음,14,보통,0.0520,좋음,0.0054,좋음,0.31,좋음,0.0028
2024-03-08:20,보통,32,좋음,14,보통,0.0510,좋음,0.0063,좋음,0.31,좋음,0.0027
2024-03-08:19,좋음,27,좋음,12,보통,0.0510,좋음,0.0068,좋음,0.32,좋음,0.0027
2024-03-08:18,좋음,24,좋음,11,보통,0.0510,좋음,0.0065,좋음,0.31,좋음,0.0025
2024-03-08:17,좋음,22,좋음,11,보통,0.0510,좋음,0.0071,좋음,0.28,좋음,0.0024
2024-03-08:16,좋음,23,좋음,14,보통,0.0510,좋음,0.0061,좋음,0.28,좋음,0.0024
2024-03-08:15,좋음,27,보통,18,보통,0.0520,좋음,0.0062,좋음,0.30,좋음,0.0025
2024-03-08:14,보통,34,보통,24,보통,0.0540,좋음,0.0053,좋음,0.33,좋음,0.0026
2024-03-08:13,보통,40,보통,30,보통,0.0540,좋음,0.0057,좋음,0.38,좋음,0.0027
2024-03-08:12,보통,47,보통,34,보통,0.0530,좋음,0.0077,좋음,0.41,좋음,0.0028
2024-03-08:11,보통,47,보통,35,보통,0.0530,좋음,0.0077,좋음,0.41,좋음,0.0027
2024-03-08:10,보통,46,나쁨,36,보통,0.0510,좋음,0.0093,좋음,0.41,좋음,0.0024
2024-03-08:09,보통,41,보통,31,보통,0.0470,좋음,0.0137,좋음,0.47,좋음,0.0023
2024-03-08:08,보통,33,보통,23,보통,0.0520,좋음,0.0082,좋음,0.42,좋음,0.0025
2024-03-08:07,좋음,28,보통,19,보통,0.0540,좋음,0.0057,좋음,0.38,좋음,0.0026
2024-03-08:06,좋음,25,보통,17,보통,0.0540,좋음,0.0044,좋음,0.35,좋음,0.0027
2024-03-08:05,좋음,24,보통,16,보통,0.0530,좋음,0.0034,좋음,0.33,좋음,0.0024
2024-03-08:04,좋음,26,좋음,15,보통,0.0510,좋음,0.0038,좋음,0.31,좋음,0.0025
2024-03-08:03,좋음,28,좋음,14,보통,0.0510,좋음,0.0035,좋음,0.33,좋음,0.0024
2024-03-08:02,보통,31,보통,16,보통,0.0520,좋음,0.0035,좋음,0.34,좋음,0.0024
2024-03-08:01,좋음,30,좋음,14,보통,0.0510,좋음,0.0048,좋음,0.36,좋음,0.0024
2024-03-07:24,좋음,27,좋음,14,보통,0.0480,좋음,0.0054,좋음,0.35,좋음,0.0023
2024-03-07:23,좋음,25,좋음,12,보통,0.0470,좋음,0.0068,좋음,0.35,좋음,0.0022
2024-03-07:22,좋음,21,좋음,12,보통,0.0460,좋음,0.0062,좋음,0.32,좋음,0.0022
2024-03-07:21,좋음,20,좋음,13,보통,0.0460,좋음,0.0062,좋음,0.31,좋음,0.0023
2024-03-07:20,좋음,21,좋음,15,보통,0.0470,좋음,0.0061,좋음,0.32,좋음,0.0023
2024-03-07:19,좋음,25,좋음,14,보통,0.0540,좋음,0.0042,좋음,0.32,좋음,0.0025
2024-03-07:18,좋음,26,좋음,15,보통,0.0580,좋음,0.0053,좋음,0.35,좋음,0.0028
2024-03-07:17,좋음,24,좋음,14,보통,0.0560,좋음,0.0076,좋음,0.36,좋음,0.0027
2024-03-07:16,좋음,23,좋음,12,보통,0.0580,좋음,0.0048,좋음,0.36,좋음,0.0027
2024-03-07:15,좋음,25,좋음,13,보통,0.0530,좋음,0.0076,좋음,0.35,좋음,0.0026
2024-03-07:14,좋음,30,보통,16,보통,0.0450,좋음,0.0104,좋음,0.34,좋음,0.0028
2024-03-07:13,좋음,30,보통,20,보통,0.0350,좋음,0.0202,좋음,0.36,좋음,0.0030
2024-03-07:12,좋음,28,보통,18,좋음,0.0300,좋음,0.0234,좋음,0.37,좋음,0.0030
2024-03-07:11,좋음,27,좋음,14,보통,0.0340,좋음,0.0191,좋음,0.36,좋음,0.0028
2024-03-07:10,좋음,25,좋음,11,보통,0.0340,좋음,0.0178,좋음,0.36,좋음,0.0026
2024-03-07:09,좋음,22,좋음,11,좋음,0.0290,좋음,0.0181,좋음,0.37,좋음,0.0024
2024-03-07:08,좋음,23,좋음,14,좋음,0.0290,좋음,0.0104,좋음,0.33,좋음,0.0023
2024-03-07:07,좋음,22,좋음,15,보통,0.0310,좋음,0.0140,좋음,0.34,좋음,0.0023
2024-03-07:06,좋음,23,좋음,13,보통,0.0350,좋음,0.0092,좋음,0.33,좋음,0.0023
2024-03-07:05,좋음,25,좋음,13,보통,0.0350,좋음,0.0048,좋음,0.31,좋음,0.0022
2024-03-07:04,좋음,26,좋음,14,보통,0.0340,좋음,0.0058,좋음,0.31,좋음,0.0023
2024-03-07:03,좋음,26,좋음,13,보통,0.0380,좋음,0.0084,좋음,0.32,좋음,0.0024
2024-03-07:02,좋음,26,좋음,13,보통,0.0350,좋음,0.0097,좋음,0.32,좋음,0.0028
2024-03-07:01,좋음,27,좋음,12,보통,0.0330,좋음,0.0073,좋음,0.31,좋음,0.0026
2024-03-06:24,좋음,26,좋음,11,보통,0.0370,좋음,0.0096,좋음,0.32,좋음,0.0028
2024-03-06:23,좋음,22,좋음,12,보통,0.0380,좋음,0.0109,좋음,0.34,좋음,0.0024
2024-03-06:22,좋음,20,좋음,12,보통,0.0380,좋음,0.0110,좋음,0.33,좋음,0.0025
2024-03-06:21,좋음,19,보통,16,보통,0.0390,좋음,0.0106,좋음,0.33,좋음,0.0024
2024-03-06:20,좋음,22,보통,19,보통,0.0390,좋음,0.0108,좋음,0.33,좋음,0.0024
2024-03-06:19,좋음,25,좋음,15,보통,0.0370,좋음,0.0140,좋음,0.39,좋음,0.0024
2024-03-06:18,좋음,26,좋음,15,보통,0.0390,좋음,0.0138,좋음,0.38,좋음,0.0024
2024-03-06:17,좋음,26,보통,16,보통,0.0390,좋음,0.0169,좋음,0.38,좋음,0.0025
2024-03-06:16,좋음,26,보통,17,보통,0.0340,좋음,0.0222,좋음,0.39,좋음,0.0029
2024-03-06:15,좋음,23,좋음,13,보통,0.0360,좋음,0.0214,좋음,0.40,좋음,0.0029
2024-03-06:14,좋음,23,보통,16,보통,0.0450,좋음,0.0134,좋음,0.37,좋음,0.0024
2024-03-06:13,좋음,29,보통,18,보통,0.0480,좋음,0.0088,좋음,0.35,좋음,0.0024
2024-03-06:12,보통,31,보통,19,보통,0.0420,좋음,0.0144,좋음,0.36,좋음,0.0023
2024-03-06:11,좋음,30,보통,19,보통,0.0360,좋음,0.0197,좋음,0.37,좋음,0.0026
2024-03-06:10,좋음,27,보통,16,보통,0.0350,좋음,0.0203,좋음,0.37,좋음,0.0024
2024-03-06:09,좋음,24,좋음,15,보통,0.0360,좋음,0.0167,좋음,0.39,좋음,0.0023
2024-03-06:08,좋음,20,좋음,12,보통,0.0390,좋음,0.0146,좋음,0.36,좋음,0.0023
2024-03-06:07,좋음,16,좋음,11,보통,0.0430,좋음,0.0111,좋음,0.35,좋음,0.0022
2024-03-06:06,좋음,14,좋음,9,보통,0.0500,좋음,0.0057,좋음,0.33,좋음,0.0022
2024-03-06:05,좋음,12,좋음,8,보통,0.0490,좋음,0.0055,좋음,0.30,좋음,0.0022
2024-03-06:04,좋음,12,좋음,7,보통,0.0500,좋음,0.0046,좋음,0.29,좋음,0.0022
2024-03-06:03,좋음,9,좋음,5,보통,0.0490,좋음,0.0057,좋음,0.30,좋음,0.0022
2024-03-06:02,좋음,8,좋음,5,보통,0.0490,좋음,0.0050,좋음,0.27,좋음,0.0022
2024-03-06:01,좋음,11,좋음,6,보통,0.0480,좋음,0.0055,좋음,0.27,좋음,0.0024
2024-03-05:24,좋음,15,좋음,7,보통,0.0470,좋음,0.0070,좋음,0.28,좋음,0.0024
2024-03-05:23,좋음,17,좋음,9,보통,0.0440,좋음,0.0100,좋음,0.30,좋음,0.0024
2024-03-05:22,좋음,15,좋음,6,보통,0.0440,좋음,0.0104,좋음,0.30,좋음,0.0023
2024-03-05:21,좋음,14,좋음,4,보통,0.0450,좋음,0.0101,좋음,0.30,좋음,0.0023
2024-03-05:20,좋음,12,좋음,4,보통,0.0460,좋음,0.0090,좋음,0.29,좋음,0.0022
2024-03-05:19,좋음,12,좋음,6,보통,0.0440,좋음,0.0102,좋음,0.29,좋음,0.0022
2024-03-05:18,좋음,12,좋음,9,보통,0.0400,좋음,0.0159,좋음,0.33,좋음,0.0022
2024-03-05:17,좋음,10,좋음,7,보통,0.0350,좋음,0.0214,좋음,0.34,좋음,0.0023
2024-03-05:16,좋음,10,좋음,7,보통,0.0360,좋음,0.0209,좋음,0.34,좋음,0.0023
2024-03-05:15,좋음,8,좋음,5,보통,0.0310,좋음,0.0273,좋음,0.35,좋음,0.0022
2024-03-05:14,좋음,7,좋음,4,보통,0.0400,좋음,0.0183,좋음,0.35,좋음,0.0023
2024-03-05:13,좋음,10,좋음,7,보통,0.0410,좋음,0.0181,좋음,0.34,좋음,0.0022
2024-03-05:12,좋음,10,좋음,7,보통,0.0340,좋음,0.0279,좋음,0.38,좋음,0.0022
2024-03-05:11,좋음,12,좋음,10,보통,0.0310,보통,0.0326,좋음,0.39,좋음,0.0023
2024-03-05:10,좋음,16,좋음,13,보통,0.0310,보통,0.0316,좋음,0.42,좋음,0.0024
2024-03-05:09,좋음,21,보통,16,보통,0.0340,좋음,0.0281,좋음,0.40,좋음,0.0023
2024-03-05:08,좋음,29,보통,20,보통,0.0450,좋음,0.0154,좋음,0.37,좋음,0.0022
2024-03-05:07,보통,36,보통,21,보통,0.0470,좋음,0.0143,좋음,0.39,좋음,0.0022
2024-03-05:06,보통,38,보통,23,보통,0.0510,좋음,0.0121,좋음,0.37,좋음,0.0023
2024-03-05:05,보통,44,보통,26,보통,0.0530,좋음,0.0089,좋음,0.34,좋음,0.0023
2024-03-05:04,보통,52,보통,29,보통,0.0550,좋음,0.0087,좋음,0.35,좋음,0.0024
2024-03-05:03,보통,55,보통,31,보통,0.0620,좋음,0.0063,좋음,0.38,좋음,0.0023
2024-03-05:02,보통,53,보통,31,보통,0.0610,좋음,0.0057,좋음,0.36,좋음,0.0024
2024-03-05:01,보통,53,보통,32,보통,0.0580,좋음,0.0061,좋음,0.37,좋음,0.0023
2024-03-04:24,보통,55,나쁨,36,보통,0.0530,좋음,0.0083,좋음,0.37,좋음,0.0025
2024-03-04:23,보통,61,나쁨,37,보통,0.0490,좋음,0.0105,좋음,0.44,좋음,0.0028
2024-03-04:22,보통,63,보통,33,보통,0.0390,좋음,0.0184,좋음,0.47,좋음,0.0030
2024-03-04:21,보통,65,보통,33,보통,0.0480,좋음,0.0145,좋음,0.46,좋음,0.0026
2024-03-04:20,보통,70,보통,33,보통,0.0550,좋음,0.0135,좋음,0.43,좋음,0.0027
2024-03-04:19,보통,72,보통,33,보통,0.0590,좋음,0.0127,좋음,0.43,좋음,0.0027
2024-03-04:18,보통,71,보통,28,보통,0.0610,좋음,0.0159,좋음,0.44,좋음,0.0027
2024-03-04:17,보통,72,보통,24,보통,0.0640,좋음,0.0095,좋음,0.36,좋음,0.0026
2024-03-04:16,보통,77,보통,30,보통,0.0640,좋음,0.0087,좋음,0.35,좋음,0.0027
2024-03-04:15,나쁨,81,나쁨,36,보통,0.0630,좋음,0.0120,좋음,0.41,좋음,0.0027
2024-03-04:14,나쁨,84,나쁨,44,,,,,,,,
2024-03-04:13,나쁨,84,나쁨,52,,,,,,,,
2024-03-04:12,나쁨,84,나쁨,55,보통,0.0510,좋음,0.0224,좋음,0.53,좋음,0.0032
2024-03-04:11,나쁨,86,나쁨,56,보통,0.0520,좋음,0.0173,좋음,0.55,좋음,0.0031
2024-03-04:10,나쁨,87,나쁨,61,보통,0.0520,좋음,0.0159,좋음,0.60,좋음,0.0032
2024-03-04:09,나쁨,86,나쁨,65,보통,0.0350,보통,0.0313,좋음,0.74,좋음,0.0038
2024-03-04:08,나쁨,86,나쁨,66,보통,0.0510,좋음,0.0154,좋음,0.67,좋음,0.0038
2024-03-04:07,나쁨,85,나쁨,65,보통,0.0550,좋음,0.0107,좋음,0.73,좋음,0.0045
2024-03-04:06,나쁨,85,나쁨,62,보통,0.0560,좋음,0.0101,좋음,0.74,좋음,0.0044
2024-03-04:05,나쁨,84,나쁨,59,보통,0.0560,좋음,0.0099,좋음,0.72,좋음,0.0041
2024-03-04:04,나쁨,81,나쁨,56,보통,0.0570,좋음,0.0091,좋음,0.66,좋음,0.0037
2024-03-04:03,보통,76,나쁨,52,보통,0.0570,좋음,0.0092,좋음,0.63,좋음,0.0039
2024-03-04:02,보통,72,나쁨,47,보통,0.0570,좋음,0.0088,좋음,0.61,좋음,0.0038
2024-03-04:01,보통,70,나쁨,42,보통,0.0560,좋음,0.0081,좋음,0.47,좋음,0.0031
2024-03-03:24,보통,69,나쁨,42,보통,0.0510,좋음,0.0084,좋음,0.45,좋음,0.0027
2024-03-03:23,보통,70,나쁨,42,보통,0.0490,좋음,0.0080,좋음,0.44,좋음,0.0025
2024-03-03:22,보통,70,나쁨,43,보통,0.0520,좋음,0.0080,좋음,0.44,좋음,0.0025
2024-03-03:21,보통,69,나쁨,43,보통,0.0530,좋음,0.0081,좋음,0.46,좋음,0.0025
2024-03-03:20,보통,67,나쁨,43,보통,0.0580,좋음,0.0068,좋음,0.45,좋음,0.0025
2024-03-03:19,보통,66,나쁨,42,보통,0.0590,좋음,0.0071,좋음,0.46,좋음,0.0024
2024-03-03:18,보통,65,나쁨,40,보통,0.0590,좋음,0.0078,좋음,0.45,좋음,0.0025
2024-03-03:17,보통,65,나쁨,40,보통,0.0610,좋음,0.0075,좋음,0.46,좋음,0.0026
2024-03-03:16,보통,65,나쁨,37,보통,0.0630,좋음,0.0067,좋음,0.45,좋음,0.0026
2024-03-03:15,보통,64,보통,35,보통,0.0640,좋음,0.0065,좋음,0.44,좋음,0.0026
2024-03-03:14,보통,64,나쁨,36,보통,0.0630,좋음,0.0067,좋음,0.43,좋음,0.0027
2024-03-03:13,보통,61,나쁨,38,보통,0.0600,좋음,0.0065,좋음,0.44,좋음,0.0026
2024-03-03:12,보통,58,나쁨,38,보통,0.0590,좋음,0.0071,좋음,0.44,좋음,0.0027
2024-03-03:11,보통,55,보통,35,보통,0.0580,좋음,0.0068,좋음,0.44,좋음,0.0029
2024-03-03:10,보통,53,나쁨,36,보통,0.0560,좋음,0.0078,좋음,0.43,좋음,0.0030
2024-03-03:09,보통,48,보통,34,보통,0.0560,좋음,0.0066,좋음,0.41,좋음,0.0030
2024-03-03:08,보통,43,보통,30,보통,0.0570,좋음,0.0050,좋음,0.42,좋음,0.0026
2024-03-03:07,보통,40,보통,26,보통,0.0550,좋음,0.0054,좋음,0.37,좋음,0.0027
2024-03-03:06,보통,39,보통,23,보통,0.0540,좋음,0.0049,좋음,0.35,좋음,0.0028
2024-03-03:05,보통,35,보통,20,보통,0.0530,좋음,0.0046,좋음,0.36,좋음,0.0030
2024-03-03:04,좋음,29,보통,18,보통,0.0510,좋음,0.0041,좋음,0.37,좋음,0.0028
2024-03-03:03,좋음,26,좋음,15,보통,0.0490,좋음,0.0044,좋음,0.32,좋음,0.0023
2024-03-03:02,좋음,23,좋음,11,보통,0.0490,좋음,0.0044,좋음,0.30,좋음,0.0024
2024-03-03:01,좋음,21,좋음,10,보통,0.0490,좋음,0.0038,좋음,0.29,좋음,0.0025
2024-03-02:24,좋음,23,좋음,8,보통,0.0460,좋음,0.0048,좋음,0.27,좋음,0.0024
2024-03-02:23,좋음,22,좋음,7,보통,0.0440,좋음,0.0046,좋음,0.26,좋음,0.0025
2024-03-02:22,좋음,20,좋음,8,보통,0.0470,좋음,0.0027,좋음,0.24,좋음,0.0025
2024-03-02:21,좋음,18,좋음,8,보통,0.0480,좋음,0.0022,좋음,0.24,좋음,0.0024
2024-03-02:20,좋음,18,좋음,7,보통,0.0490,좋음,0.0025,좋음,0.25,좋음,0.0026
2024-03-02:19,좋음,18,좋음,8,보통,0.0520,좋음,0.0025,좋음,0.27,좋음,0.0027
2024-03-02:18,좋음,18,좋음,9,보통,0.0520,좋음,0.0034,좋음,0.29,좋음,0.0029
2024-03-02:17,좋음,19,좋음,9,보통,0.0510,좋음,0.0039,좋음,0.31,좋음,0.0030
2024-03-02:16,좋음,20,좋음,8,보통,0.0490,좋음,0.0029,좋음,0.25,좋음,0.0025
2024-03-02:15,좋음,21,좋음,10,보통,0.0490,좋음,0.0038,좋음,0.28,좋음,0.0025
2024-03-02:14,좋음,23,좋음,11,보통,0.0460,좋음,0.0041,좋음,0.27,좋음,0.0025
2024-03-02:13,좋음,24,좋음,10,보통,0.0440,좋음,0.0058,좋음,0.28,좋음,0.0026
2024-03-02:12,좋음,26,좋음,10,보통,0.0430,좋음,0.0059,좋음,0.28,좋음,0.0026
2024-03-02:11,좋음,26,좋음,9,보통,0.0430,좋음,0.0057,좋음,0.29,좋음,0.0025
2024-03-02:10,좋음,25,좋음,9,보통,0.0440,좋음,0.0039,좋음,0.32,좋음,0.0024
2024-03-02:09,좋음,23,좋음,8,보통,0.0430,좋음,0.0043,좋음,0.29,좋음,0.0024
2024-03-02:08,좋음,23,좋음,7,보통,0.0420,좋음,0.0049,좋음,0.34,좋음,0.0024
2024-03-02:07,좋음,23,좋음,7,보통,0.0430,좋음,0.0038,좋음,0.28,좋음,0.0024
2024-03-02:06,좋음,22,좋음,8,보통,0.0440,좋음,0.0025,좋음,0.27,좋음,0.0024
2024-03-02:05,좋음,24,좋음,8,보통,0.0450,좋음,0.0019,좋음,0.27,좋음,0.0023
2024-03-02:04,좋음,28,좋음,8,보통,0.0430,좋음,0.0023,좋음,0.27,좋음,0.0023
2024-03-02:03,보통,34,좋음,9,보통,0.0430,좋음,0.0027,좋음,0.27,좋음,0.0023
2024-03-02:02,보통,36,좋음,10,보통,0.0430,좋음,0.0030,좋음,0.28,좋음,0.0023
2024-03-02:01,보통,37,좋음,11,보통,0.0430,좋음,0.0030,좋음,0.29,좋음,0.0024
2024-03-01:24,보통,39,좋음,12,보통,0.0430,좋음,0.0036,좋음,0.27,좋음,0.0024
2024-03-01:23,보통,38,좋음,11,보통,0.0430,좋음,0.0041,좋음,0.29,좋음,0.0024
2024-03-01:22,보통,34,좋음,9,보통,0.0430,좋음,0.0048,좋음,0.28,좋음,0.0024
2024-03-01:21,좋음,29,좋음,7,보통,0.0440,좋음,0.0044,좋음,0.28,좋음,0.0023
2024-03-01:20,좋음,23,좋음,6,보통,0.0440,좋음,0.0050,좋음,0.29,좋음,0.0022
2024-03-01:19,좋음,18,좋음,6,보통,0.0460,좋음,0.0043,좋음,0.26,좋음,0.0024
2024-03-01:18,좋음,15,좋음,7,보통,0.0470,좋음,0.0046,좋음,0.27,좋음,0.0023
2024-03-01:17,좋음,14,좋음,6,보통,0.0480,좋음,0.0039,좋음,0.26,좋음,0.0023
2024-03-01:16,좋음,13,좋음,7,보통,0.0490,좋음,0.0034,좋음,0.25,좋음,0.0023
2024-03-01:15,좋음,14,좋음,8,보통,0.0510,좋음,0.0032,좋음,0.25,좋음,0.0022
2024-03-01:14,좋음,15,좋음,1,보통,0.0490,좋음,0.0036,좋음,0.26,좋음,0.0023
2024-03-01:13,좋음,18,좋음,2,보통,0.0480,좋음,0.0032,좋음,0.26,좋음,0.0023
2024-03-01:12,좋음,22,좋음,9,보통,0.0460,좋음,0.0036,좋음,0.27,좋음,0.0023
2024-03-01:11,좋음,27,좋음,14,보통,0.0440,좋음,0.0045,좋음,0.30,좋음,0.0022
2024-03-01:10,보통,32,보통,21,보통,0.0440,좋음,0.0041,좋음,0.31,좋음,0.0020
2024-03-01:09,보통,39,보통,30,보통,0.0410,좋음,0.0051,좋음,0.33,좋음,0.0020
2024-03-01:08,보통,46,보통,35,보통,0.0410,좋음,0.0053,좋음,0.36,좋음,0.0020
2024-03-01:07,보통,49,보통,35,보통,0.0400,좋음,0.0069,좋음,0.41,좋음,0.0021
2024-03-01:06,보통,46,보통,33,보통,0.0380,좋음,0.0076,좋음,0.43,좋음,0.0021
2024-03-01:05,보통,36,보통,28,보통,0.0370,좋음,0.0073,좋음,0.41,좋음,0.0019
2024-03-01:04,좋음,27,보통,23,보통,0.0370,좋음,0.0073,좋음,0.37,좋음,0.0021
2024-03-01:03,좋음,21,보통,17,보통,0.0380,좋음,0.0068,좋음,0.33,좋음,0.0021
2024-03-01:02,좋음,15,좋음,7,보통,0.0420,좋음,0.0044,좋음,0.29,좋음,0.0019
2024-03-01:01,좋음,11,좋음,8,보통,0.0420,좋음,0.0051,좋음,0.30,좋음,0.0021
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
